ID0004,2015-11-07,13:09:40,1347.78496,10044.7336,70.1,152.7,0
ID0004,2015-11-07,13:09:41,1347.77572,10044.73864,68.9,152.1,0
ID0004,2015-11-07,13:09:42,1347.7666,10044.74368,68.2,151.8,0
ID0004,2015-11-07,13:09:43,1347.75754,10044.74866,67.4,151.9,0
ID0004,2015-11-07,13:09:44,1347.74854,10044.75328,67.2,153.5,0
ID0004,2015-11-07,13:09:45,1347.73936,10044.75784,66.6,154.2,0
ID0004,2015-11-07,13:09:46,1347.73024,10044.7615,66.1,158.7,0
ID0004,2015-11-07,13:09:47,1347.72076,10044.76516,65.4,159.4,0
ID0004,2015-11-07,13:09:48,1347.71128,10044.76744,65,166.9,0
ID0004,2015-11-07,13:09:49,1347.7018,10044.76972,64.8,166.9,0
ID0004,2015-11-07,13:09:50,1347.6922,10044.7711,64.5,172.1,0
ID0004,2015-11-07,13:09:51,1347.68236,10044.77206,64.1,174.6,0
ID0004,2015-11-07,13:09:52,1347.67288,10044.77248,63.6,177.5,0
ID0004,2015-11-07,13:09:53,1347.66334,10044.77248,63.2,180,0
ID0004,2015-11-07,13:09:54,1347.6538,10044.77248,63.1,180,0
ID0004,2015-11-07,13:09:55,1347.64426,10044.77248,62.9,180,0
ID0004,2015-11-07,13:09:56,1347.6349,10044.77206,62.7,182.5,0
ID0004,2015-11-07,13:09:57,1347.6253,10044.77206,63.1,180,0
ID0004,2015-11-07,13:09:58,1347.6157,10044.77206,64.6,180,1
ID0004,2015-11-07,13:09:59,1347.60586,10044.77206,66,180,1
ID0004,2015-11-07,13:10:00,1347.5959,10044.77206,66.1,180,1
ID0004,2015-11-07,13:10:01,1347.586,10044.77206,65.5,180,1
ID0004,2015-11-07,13:10:02,1347.57616,10044.77206,65.1,180,1
ID0004,2015-11-07,13:10:03,1347.56638,10044.77206,65.3,180,1
ID0004,2015-11-07,13:10:04,1347.55648,10044.77206,65.5,180,2
ID0004,2015-11-07,13:10:05,1347.5467,10044.77206,65.7,180,2
ID0004,2015-11-07,13:10:06,1347.5368,10044.77206,65.9,180,2
ID0004,2015-11-07,13:10:07,1347.5269,10044.77248,65.8,177.6,2
ID0004,2015-11-07,13:10:08,1347.517,10044.77248,65.8,180,2
ID0004,2015-11-07,13:10:09,1347.50698,10044.77248,65.9,180,2
ID0004,2015-11-07,13:10:10,1347.49708,10044.77248,65.1,180,2
ID0004,2015-11-07,13:10:11,1347.4873,10044.77248,65.1,180,2
ID0004,2015-11-07,13:10:12,1347.47746,10044.77248,64.7,180,2
ID0004,2015-11-07,13:10:13,1347.46768,10044.77296,64.2,177.3,1
ID0004,2015-11-07,13:10:14,1347.4582,10044.77296,63.9,180,2
ID0004,2015-11-07,13:10:15,1347.44854,10044.77296,64.2,180,2
ID0004,2015-11-07,13:10:16,1347.4387,10044.77296,64.5,180,2
ID0004,2015-11-07,13:10:17,1347.4291,10044.77296,64.7,180,1
ID0004,2015-11-07,13:10:18,1347.41926,10044.77296,65.2,180,1
ID0004,2015-11-07,13:10:19,1347.40936,10044.77296,65.8,180,2
ID0004,2015-11-07,13:10:20,1347.39946,10044.77296,66.3,180,2
ID0004,2015-11-07,13:10:21,1347.3895,10044.77296,66.3,180,2
ID0004,2015-11-07,13:10:22,1347.3796,10044.77338,65.8,177.6,2
ID0004,2015-11-07,13:10:23,1347.3697,10044.77338,65,180,2
ID0004,2015-11-07,13:10:24,1347.3601,10044.77338,63.9,180,2
ID0004,2015-11-07,13:10:25,1347.35068,10044.77338,60.4,180,2
ID0004,2015-11-07,13:10:26,1347.3421,10044.77386,54.4,176.9,2
ID0004,2015-11-07,13:10:27,1347.3343,10044.77386,49.9,180,2
ID0004,2015-11-07,13:10:28,1347.3271,10044.77386,47.6,180,1
ID0004,2015-11-07,13:10:29,1347.3202,10044.77386,45.1,180,1
ID0004,2015-11-07,13:10:30,1347.31372,10044.77386,41.4,180,1
ID0004,2015-11-07,13:10:31,1347.30784,10044.77434,39.5,175.5,1
ID0004,2015-11-07,13:10:32,1347.30208,10044.77434,37.3,180,1
ID0004,2015-11-07,13:10:33,1347.2971,10044.77434,30.2,180,1
ID0004,2015-11-07,13:10:34,1347.29326,10044.77434,22.4,180,2
ID0004,2015-11-07,13:10:35,1347.2905,10044.77434,16.5,180,1
ID0004,2015-11-07,13:10:36,1347.28846,10044.77434,12.1,180,1
ID0004,2015-11-07,13:10:37,1347.28696,10044.77434,9.9,180,1
ID0004,2015-11-07,13:10:38,1347.28564,10044.77434,9.7,180,1
ID0004,2015-11-07,13:10:39,1347.28414,10044.77434,13.1,180,1
ID0004,2015-11-07,13:10:40,1347.2818,10044.77434,17.7,180,1
ID0004,2015-11-07,13:10:41,1347.27892,10044.77434,22.4,180,1
ID0004,2015-11-07,13:10:42,1347.27538,10044.77434,24.3,180,1
ID0004,2015-11-07,13:10:43,1347.27184,10044.77434,25.1,180,1
ID0004,2015-11-07,13:10:44,1347.2677,10044.77434,29.1,180,2
ID0004,2015-11-07,13:10:45,1347.26302,10044.77476,33.9,175,2
ID0004,2015-11-07,13:10:46,1347.2575,10044.77476,38.7,180,2
ID0004,2015-11-07,13:10:47,1347.2512,10044.77524,43.3,175.8,2
ID0004,2015-11-07,13:10:48,1347.24484,10044.77524,43.8,180,2
ID0004,2015-11-07,13:10:49,1347.23818,10044.77572,44.1,176,2
ID0004,2015-11-07,13:10:50,1347.23134,10044.77572,46.3,180,2
ID0004,2015-11-07,13:10:51,1347.22408,10044.77614,49,176.8,2
ID0004,2015-11-07,13:10:52,1347.21658,10044.77662,51,176.4,2
ID0004,2015-11-07,13:10:53,1347.20902,10044.77662,50,180,2
ID0004,2015-11-07,13:10:54,1347.20164,10044.77704,47.3,176.8,2
ID0004,2015-11-07,13:10:55,1347.19468,10044.77752,44.8,176.2,2
ID0004,2015-11-07,13:10:56,1347.1882,10044.77752,42.3,180,2
ID0004,2015-11-07,13:10:57,1347.18196,10044.778,40.5,175.7,2
ID0004,2015-11-07,13:10:58,1347.1759,10044.778,39.9,180,2
ID0004,2015-11-07,13:10:59,1347.16996,10044.77842,39.7,176.1,2
ID0004,2015-11-07,13:11:00,1347.16402,10044.77842,39.9,180,2
ID0004,2015-11-07,13:11:01,1347.1579,10044.7789,40.3,175.6,2
ID0004,2015-11-07,13:11:02,1347.15178,10044.7789,40.8,180,2
ID0004,2015-11-07,13:11:03,1347.14572,10044.77938,41.1,175.6,2
ID0004,2015-11-07,13:11:04,1347.13948,10044.7798,41.6,176.3,2
ID0004,2015-11-07,13:11:05,1347.133,10044.7798,44.4,180,2
ID0004,2015-11-07,13:11:06,1347.1261,10044.78028,47.1,176.1,2
ID0004,2015-11-07,13:11:07,1347.11896,10044.78028,47.3,180,2
ID0004,2015-11-07,13:11:08,1347.11188,10044.78076,46.9,176.2,2
ID0004,2015-11-07,13:11:09,1347.10492,10044.78118,46,176.6,2
ID0004,2015-11-07,13:11:10,1347.09808,10044.78118,45.4,180,2
ID0004,2015-11-07,13:11:11,1347.09118,10044.78166,45.6,176.1,2
ID0004,2015-11-07,13:11:12,1347.0844,10044.78166,45.6,180,2
ID0004,2015-11-07,13:11:13,1347.07762,10044.78208,44.6,176.6,2
ID0004,2015-11-07,13:11:14,1347.0709,10044.78208,44,180,2
ID0004,2015-11-07,13:11:15,1347.0643,10044.78256,44.1,176,2
ID0004,2015-11-07,13:11:16,1347.05758,10044.78304,44.8,176,3
ID0004,2015-11-07,13:11:17,1347.0508,10044.78304,45.7,180,3
ID0004,2015-11-07,13:11:18,1347.04378,10044.78346,46.7,176.7,3
ID0004,2015-11-07,13:11:19,1347.03682,10044.78346,47.9,180,3
ID0004,2015-11-07,13:11:20,1347.0295,10044.78394,48.6,176.4,3
ID0004,2015-11-07,13:11:21,1347.02224,10044.78442,48.7,176.3,3
ID0004,2015-11-07,13:11:22,1347.0148,10044.78484,48.6,176.9,3
ID0004,2015-11-07,13:11:23,1347.0076,10044.78484,48.5,180,3
ID0004,2015-11-07,13:11:24,1347.00034,10044.78532,47.7,176.3,3
ID0004,2015-11-07,13:11:25,1346.99308,10044.78532,47.1,180,3
ID0004,2015-11-07,13:11:26,1346.98612,10044.78574,46.7,176.6,3
ID0004,2015-11-07,13:11:27,1346.97922,10044.78622,46,176.1,2
ID0004,2015-11-07,13:11:28,1346.9722,10044.78622,45.7,180,2
ID0004,2015-11-07,13:11:29,1346.96542,10044.7867,46.1,176.1,2
ID0004,2015-11-07,13:11:30,1346.9584,10044.78712,46.2,176.7,2
ID0004,2015-11-07,13:11:31,1346.95138,10044.78712,45.6,180,2
ID0004,2015-11-07,13:11:32,1346.94472,10044.7876,45.4,176,3
ID0004,2015-11-07,13:11:33,1346.93782,10044.7876,46.2,180,3
ID0004,2015-11-07,13:11:34,1346.93062,10044.78808,47.6,176.3,3
ID0004,2015-11-07,13:11:35,1346.92354,10044.7885,48.6,176.7,3
ID0004,2015-11-07,13:11:36,1346.9161,10044.7885,48.7,180,3
ID0004,2015-11-07,13:11:37,1346.90884,10044.78898,48.6,176.3,3
ID0004,2015-11-07,13:11:38,1346.90158,10044.7894,47.8,176.8,3
ID0004,2015-11-07,13:11:39,1346.8945,10044.7894,46.4,180,3
ID0004,2015-11-07,13:11:40,1346.88772,10044.7894,44.6,180,3
ID0004,2015-11-07,13:11:41,1346.88118,10044.78988,41.8,175.9,3
ID0004,2015-11-07,13:11:42,1346.87512,10044.78988,39.8,180,3
ID0004,2015-11-07,13:11:43,1346.86924,10044.78988,38.5,180,3
ID0004,2015-11-07,13:11:44,1346.86348,10044.79036,37.8,175.4,3
ID0004,2015-11-07,13:11:45,1346.8579,10044.79036,37.3,180,3
ID0004,2015-11-07,13:11:46,1346.85226,10044.79036,37.6,180,3
ID0004,2015-11-07,13:11:47,1346.8465,10044.79036,39.3,180,3
ID0004,2015-11-07,13:11:48,1346.84038,10044.79078,41.8,176.2,4
ID0004,2015-11-07,13:11:49,1346.83396,10044.79078,43.1,180,4
ID0004,2015-11-07,13:11:50,1346.8273,10044.79078,44.5,180,3
ID0004,2015-11-07,13:11:51,1346.8207,10044.79078,44.6,180,3
ID0004,2015-11-07,13:11:52,1346.81386,10044.79078,44.6,180,4
ID0004,2015-11-07,13:11:53,1346.8072,10044.79078,45,180,4
ID0004,2015-11-07,13:11:54,1346.80036,10044.79078,44.8,180,3
ID0004,2015-11-07,13:11:55,1346.7934,10044.79078,47.5,180,3
ID0004,2015-11-07,13:11:56,1346.7859,10044.78988,52.1,186.6,3
ID0004,2015-11-07,13:11:57,1346.7775,10044.78988,56.8,180,3
ID0004,2015-11-07,13:11:58,1346.76892,10044.7894,58.2,183.1,4
ID0004,2015-11-07,13:11:59,1346.75986,10044.7894,59.3,180,4
ID0004,2015-11-07,13:12:00,1346.7508,10044.7894,60.9,180,4
ID0004,2015-11-07,13:12:01,1346.74162,10044.7894,60.3,180,4
ID0004,2015-11-07,13:12:02,1346.7325,10044.78988,60.4,177.1,4
ID0004,2015-11-07,13:12:03,1346.72332,10044.78988,61.2,180,4
ID0004,2015-11-07,13:12:04,1346.71408,10044.78988,60.4,180,4
ID0004,2015-11-07,13:12:05,1346.70502,10044.78988,59.6,180,4
ID0004,2015-11-07,13:12:06,1346.69602,10044.7894,58.9,183,5
ID0004,2015-11-07,13:12:07,1346.6872,10044.7894,58.5,180,5
ID0004,2015-11-07,13:12:08,1346.6785,10044.7894,57.9,180,5
ID0004,2015-11-07,13:12:09,1346.66968,10044.78898,56.4,182.6,4
ID0004,2015-11-07,13:12:10,1346.66152,10044.78898,54.5,180,5
ID0004,2015-11-07,13:12:11,1346.6533,10044.7885,53.5,183.2,5
ID0004,2015-11-07,13:12:12,1346.6452,10044.7885,53.1,180,5
ID0004,2015-11-07,13:12:13,1346.63728,10044.78808,52.6,182.9,5
ID0004,2015-11-07,13:12:14,1346.62954,10044.78808,51.5,180,5
ID0004,2015-11-07,13:12:15,1346.62168,10044.78808,52,180,5
ID0004,2015-11-07,13:12:16,1346.6137,10044.7876,53.4,183.3,5
ID0004,2015-11-07,13:12:17,1346.6056,10044.7876,54.8,180,5
ID0004,2015-11-07,13:12:18,1346.5972,10044.78712,55.8,183.2,5
ID0004,2015-11-07,13:12:19,1346.58874,10044.78712,57.2,180,5
ID0004,2015-11-07,13:12:20,1346.58004,10044.78712,58.6,180,5
ID0004,2015-11-07,13:12:21,1346.57098,10044.7867,59.1,182.6,5
ID0004,2015-11-07,13:12:22,1346.56228,10044.7867,57.7,180,5
ID0004,2015-11-07,13:12:23,1346.55382,10044.78622,55.2,183.2,5
ID0004,2015-11-07,13:12:24,1346.5456,10044.78622,52.1,180,5
ID0004,2015-11-07,13:12:25,1346.53798,10044.78622,50.1,180,5
ID0004,2015-11-07,13:12:26,1346.5306,10044.78574,48.7,183.6,5
ID0004,2015-11-07,13:12:27,1346.5234,10044.78532,47.2,183.2,5
ID0004,2015-11-07,13:12:28,1346.51638,10044.78532,46.1,180,5
ID0004,2015-11-07,13:12:29,1346.50942,10044.78532,45.3,180,5
ID0004,2015-11-07,13:12:30,1346.50276,10044.78484,44,184,5
ID0004,2015-11-07,13:12:31,1346.4964,10044.78484,41.4,180,5
ID0004,2015-11-07,13:12:32,1346.49046,10044.78484,37.6,180,5
ID0004,2015-11-07,13:12:33,1346.4853,10044.78442,32.8,184.5,5
ID0004,2015-11-07,13:12:34,1346.4808,10044.78442,28.5,180,5
ID0004,2015-11-07,13:12:35,1346.47678,10044.78442,23.9,180,5
ID0004,2015-11-07,13:12:36,1346.47384,10044.78442,18.3,180,4
ID0004,2015-11-07,13:12:37,1346.4718,10044.78442,10.7,180,4
ID0004,2015-11-07,13:12:38,1346.47066,10044.78442,4.7,180,4
ID0004,2015-11-07,13:12:53,1346.4706,10044.78442,4.7,180,3
ID0004,2015-11-07,13:12:54,1346.46982,10044.78442,6.5,180,3
ID0004,2015-11-07,13:12:55,1346.46862,10044.78442,10,180,3
ID0004,2015-11-07,13:12:56,1346.4667,10044.78442,14.9,180,3
ID0004,2015-11-07,13:12:57,1346.46412,10044.78442,20.2,180,3
ID0004,2015-11-07,13:12:58,1346.461,10044.78394,20.6,188.5,3
ID0004,2015-11-07,13:12:59,1346.4577,10044.78394,21.7,180,3
ID0004,2015-11-07,13:13:00,1346.4541,10044.78346,26,187.4,3
ID0004,2015-11-07,13:13:01,1346.4499,10044.78346,30.5,180,3
ID0004,2015-11-07,13:13:02,1346.44486,10044.78346,34.5,180,3
ID0004,2015-11-07,13:13:03,1346.4394,10044.78346,38.9,180,3
ID0004,2015-11-07,13:13:04,1346.4331,10044.78304,42.7,183.7,3
ID0004,2015-11-07,13:13:05,1346.4265,10044.78304,44.8,180,3
ID0004,2015-11-07,13:13:06,1346.41972,10044.78304,44.2,180,4
ID0004,2015-11-07,13:13:07,1346.413,10044.78304,44.8,180,4
ID0004,2015-11-07,13:13:08,1346.40604,10044.78256,47.1,183.8,4
ID0004,2015-11-07,13:13:09,1346.3986,10044.78256,49.6,180,4
ID0004,2015-11-07,13:13:10,1346.39092,10044.78208,51.1,183.5,4
ID0004,2015-11-07,13:13:11,1346.383,10044.78208,52.3,180,4
ID0004,2015-11-07,13:13:12,1346.37502,10044.78208,53.4,180,4
ID0004,2015-11-07,13:13:13,1346.36686,10044.78208,53.3,180,4
ID0004,2015-11-07,13:13:14,1346.35882,10044.78166,52.9,182.9,5
ID0004,2015-11-07,13:13:15,1346.3509,10044.78118,51.6,183.4,5
ID0004,2015-11-07,13:13:16,1346.3431,10044.78118,51.3,180,5
ID0004,2015-11-07,13:13:17,1346.3353,10044.78118,51.2,180,5
ID0004,2015-11-07,13:13:18,1346.3275,10044.78118,51,180,5
ID0004,2015-11-07,13:13:19,1346.31976,10044.78076,50.8,183,5
ID0004,2015-11-07,13:13:20,1346.3119,10044.78076,51.7,180,5
ID0004,2015-11-07,13:13:21,1346.3041,10044.78076,53.1,180,5
ID0004,2015-11-07,13:13:22,1346.29612,10044.78076,52.8,180,5
ID0004,2015-11-07,13:13:23,1346.28808,10044.78076,51.8,180,5
ID0004,2015-11-07,13:13:24,1346.28022,10044.78076,51.9,180,5
ID0004,2015-11-07,13:13:25,1346.27242,10044.78076,51.8,180,5
ID0004,2015-11-07,13:13:26,1346.26456,10044.78076,52.1,180,5
ID0004,2015-11-07,13:13:27,1346.2567,10044.78076,52,180,5
ID0004,2015-11-07,13:13:28,1346.2489,10044.78076,51.1,180,5
ID0004,2015-11-07,13:13:29,1346.2411,10044.78076,51.1,180,5
ID0004,2015-11-07,13:13:30,1346.23336,10044.78076,51.3,180,5
ID0004,2015-11-07,13:13:31,1346.2258,10044.78076,50.7,180,5
ID0004,2015-11-07,13:13:32,1346.21824,10044.78076,50.2,180,5
ID0004,2015-11-07,13:13:33,1346.21062,10044.78076,50.1,180,5
ID0004,2015-11-07,13:13:34,1346.203,10044.78076,50.7,180,5
ID0004,2015-11-07,13:13:35,1346.19526,10044.78076,51.6,180,5
ID0004,2015-11-07,13:13:36,1346.1874,10044.78076,52.7,180,5
ID0004,2015-11-07,13:13:37,1346.17942,10044.78076,53.3,180,5
ID0004,2015-11-07,13:13:38,1346.17144,10044.78076,53.1,180,5
ID0004,2015-11-07,13:13:39,1346.1634,10044.78076,52.8,180,5
ID0004,2015-11-07,13:13:40,1346.15548,10044.78076,52.9,180,5
ID0004,2015-11-07,13:13:41,1346.14738,10044.78076,53.6,180,5
ID0004,2015-11-07,13:13:42,1346.13934,10044.78076,54.3,180,5
ID0004,2015-11-07,13:13:43,1346.13106,10044.78076,54.7,180,5
ID0004,2015-11-07,13:13:44,1346.12278,10044.78076,55.2,180,5
ID0004,2015-11-07,13:13:45,1346.11432,10044.78076,56.5,180,5
ID0004,2015-11-07,13:13:46,1346.10574,10044.78076,57.6,180,5
ID0004,2015-11-07,13:13:47,1346.09698,10044.78076,57.5,180,5
ID0004,2015-11-07,13:13:48,1346.08822,10044.78076,57,180,5
ID0004,2015-11-07,13:13:49,1346.0797,10044.78076,56.9,180,5
ID0004,2015-11-07,13:13:50,1346.07124,10044.78076,56.8,180,5
ID0004,2015-11-07,13:13:51,1346.0626,10044.78076,56.9,180,5
ID0004,2015-11-07,13:13:52,1346.05414,10044.78076,56.5,180,5
ID0004,2015-11-07,13:13:53,1346.04556,10044.78076,56.3,180,5
ID0004,2015-11-07,13:13:54,1346.0371,10044.78076,56.4,180,5
ID0004,2015-11-07,13:13:55,1346.02858,10044.78076,57.4,180,5
ID0004,2015-11-07,13:13:56,1346.01976,10044.78076,58.7,180,5
ID0004,2015-11-07,13:13:57,1346.01094,10044.78076,59.2,180,5
ID0004,2015-11-07,13:13:58,1346.002,10044.78076,58.6,180,4
ID0004,2015-11-07,13:13:59,1345.99312,10044.78076,57.9,180,5
ID0004,2015-11-07,13:14:00,1345.98442,10044.78076,57.6,180,5
ID0004,2015-11-07,13:14:01,1345.97572,10044.78076,57.6,180,5
ID0004,2015-11-07,13:14:02,1345.96678,10044.78076,58.5,180,4
ID0004,2015-11-07,13:14:03,1345.95796,10044.78076,59,180,4
ID0004,2015-11-07,13:14:04,1345.9492,10044.78076,58.3,180,4
ID0004,2015-11-07,13:14:05,1345.9405,10044.78076,57.4,180,4
ID0004,2015-11-07,13:14:06,1345.93192,10044.78076,57.2,180,4
ID0004,2015-11-07,13:14:07,1345.92322,10044.78076,57.2,180,4
ID0004,2015-11-07,13:14:08,1345.91464,10044.78076,57.5,180,4
ID0004,2015-11-07,13:14:09,1345.90582,10044.78076,58.3,180,4
